key;sources;monoculture;inhibition score;test organism;phylogenetic distance (Tamura-Nei);strain A;strain B
P3_m171_1|S2_m60_1;P_S;0;0;Acinetobacter;0.225341789;P3_m171_1;S2_m60_1
P3_m171_1|S2_m60_1;P_S;0;0;Staphylococcus;0.225341789;P3_m171_1;S2_m60_1
S2_m53_1|S3_m196_1;S_S;0;0;Acinetobacter;0.225353684;S2_m53_1;S3_m196_1
S2_m53_1|S3_m196_1;S_S;0;0;Staphylococcus;0.225353684;S2_m53_1;S3_m196_1
P3_m181_1|S3_m196_1;P_S;0;0;Acinetobacter;0.225408929;P3_m181_1;S3_m196_1
P3_m181_1|S3_m196_1;P_S;0;0;Staphylococcus;0.225408929;P3_m181_1;S3_m196_1
P2_m22_1|S3_m201_1;P_S;1;0;Acinetobacter;0.22542163;P2_m22_1;S3_m201_1
P2_m22_1|S3_m138_1;P_S;1;0;Acinetobacter;0.22542163;P2_m22_1;S3_m138_1
P2_m22_1|P3_m158_1;P_P;1;0;Acinetobacter;0.22542163;P2_m22_1;P3_m158_1
P2_m22_1|S3_m132_1;P_S;1;0;Acinetobacter;0.22542163;P2_m22_1;S3_m132_1
P2_m22_1|P2_m30_1;P_P;1;0;Acinetobacter;0.22542163;P2_m22_1;P2_m30_1
P2_m22_1|P2_m30_1;P_P;1;2;Staphylococcus;0.22542163;P2_m22_1;P2_m30_1
P2_m22_1|S3_m132_1;P_S;1;2;Staphylococcus;0.22542163;P2_m22_1;S3_m132_1
P2_m22_1|S3_m138_1;P_S;1;2;Staphylococcus;0.22542163;P2_m22_1;S3_m138_1
P2_m22_1|P3_m158_1;P_P;1;2;Staphylococcus;0.22542163;P2_m22_1;P3_m158_1
P2_m22_1|S3_m201_1;P_S;1;2;Staphylococcus;0.22542163;P2_m22_1;S3_m201_1
P2_m22_1|S2_m52_1;P_S;1;0;Acinetobacter;0.22542299;P2_m22_1;S2_m52_1
P2_m22_1|P2_m24_1;P_P;1;0;Acinetobacter;0.22542299;P2_m22_1;P2_m24_1
P2_m22_1|P2_m24_1;P_P;1;2;Staphylococcus;0.22542299;P2_m22_1;P2_m24_1
P2_m22_1|S2_m52_1;P_S;1;2;Staphylococcus;0.22542299;P2_m22_1;S2_m52_1
P2_m83_1|S3_m206_1;P_S;1;2;Staphylococcus;0.225457129;P2_m83_1;S3_m206_1
P2_m83_1|S3_m206_1;P_S;1;0;Acinetobacter;0.225457129;P2_m83_1;S3_m206_1
P3_m181_1|S2_m60_1;P_S;0;0;Acinetobacter;0.225457691;P3_m181_1;S2_m60_1
P3_m181_1|S2_m60_1;P_S;0;0;Staphylococcus;0.225457691;P3_m181_1;S2_m60_1
P3_m173_1|S2_m60_1;P_S;0;0;Acinetobacter;0.225483926;P3_m173_1;S2_m60_1
P3_m173_1|S2_m60_1;P_S;0;0;Staphylococcus;0.225483926;P3_m173_1;S2_m60_1
P3_m174_1|S2_m234_1;P_S;1;0;Acinetobacter;0.225486736;P3_m174_1;S2_m234_1
P3_m174_1|S2_m234_1;P_S;1;2;Staphylococcus;0.225486736;P3_m174_1;S2_m234_1
P3_m172_1|S3_m229_1;P_S;0;0;Staphylococcus;0.225533271;P3_m172_1;S3_m229_1
P3_m172_1|S3_m229_1;P_S;0;0;Acinetobacter;0.225533271;P3_m172_1;S3_m229_1
P2_m83_1|S2_m61_1;P_S;1;2;Staphylococcus;0.225562153;P2_m83_1;S2_m61_1
P2_m83_1|S2_m61_1;P_S;1;0;Acinetobacter;0.225562153;P2_m83_1;S2_m61_1
P2_m31_3|P2_m47_1;P_P;0;0;Staphylococcus;0.225570777;P2_m31_3;P2_m47_1
P2_m31_3|P2_m47_1;P_P;0;0;Acinetobacter;0.225570777;P2_m31_3;P2_m47_1
P2_m45_1|P2_m84_1;P_P;0;0;Staphylococcus;0.225599966;P2_m45_1;P2_m84_1
P2_m18_1|P3_m104_1;P_P;0;0;Staphylococcus;0.225630362;P2_m18_1;P3_m104_1
P2_m90_1|P3_m104_1;P_P;1;0;Acinetobacter;0.225630362;P2_m90_1;P3_m104_1
P2_m90_1|P3_m104_1;P_P;1;2;Staphylococcus;0.225630362;P2_m90_1;P3_m104_1
P2_m88_1|S3_m129_1;P_S;0;0;Staphylococcus;0.225661504;P2_m88_1;S3_m129_1
P2_m24_1|S3_m153_1;P_S;1;0;Acinetobacter;0.225704648;P2_m24_1;S3_m153_1
P2_m24_1|S3_m153_1;P_S;1;0;Staphylococcus;0.225704648;P2_m24_1;S3_m153_1
P2_m30_1|S3_m153_1;P_S;1;0;Staphylococcus;0.225704648;P2_m30_1;S3_m153_1
P2_m30_1|S3_m153_1;P_S;1;0;Acinetobacter;0.225704648;P2_m30_1;S3_m153_1
S2_m52_1|S3_m153_1;S_S;1;0;Acinetobacter;0.225704648;S2_m52_1;S3_m153_1
S2_m52_1|S3_m153_1;S_S;1;0;Staphylococcus;0.225704648;S2_m52_1;S3_m153_1
S2_m61_1|S3_m153_1;S_S;1;0;Staphylococcus;0.225704648;S2_m61_1;S3_m153_1
S2_m61_1|S3_m153_1;S_S;1;0;Acinetobacter;0.225704648;S2_m61_1;S3_m153_1
S3_m132_1|S3_m153_1;S_S;1;0;Staphylococcus;0.225704648;S3_m132_1;S3_m153_1
S3_m132_1|S3_m153_1;S_S;1;0;Acinetobacter;0.225704648;S3_m132_1;S3_m153_1
S3_m138_1|S3_m153_1;S_S;1;0;Acinetobacter;0.225704648;S3_m138_1;S3_m153_1
S3_m138_1|S3_m153_1;S_S;1;0;Staphylococcus;0.225704648;S3_m138_1;S3_m153_1
S3_m153_1|S3_m201_1;S_S;1;0;Acinetobacter;0.225704648;S3_m153_1;S3_m201_1
S3_m153_1|S3_m201_1;S_S;1;2;Staphylococcus;0.225704648;S3_m153_1;S3_m201_1
P3_m122_1|S3_m139_1;P_S;1;0;Acinetobacter;0.225714126;P3_m122_1;S3_m139_1
P3_m122_1|S3_m139_1;P_S;1;0;Staphylococcus;0.225714126;P3_m122_1;S3_m139_1
S3_m207_1|S3_m229_1;S_S;1;0;Staphylococcus;0.225737958;S3_m207_1;S3_m229_1
S3_m207_1|S3_m229_1;S_S;1;0;Acinetobacter;0.225737958;S3_m207_1;S3_m229_1
P2_m126_1|P2_m30_1;P_P;1;2;Staphylococcus;0.225834707;P2_m126_1;P2_m30_1
P2_m126_1|P2_m30_1;P_P;1;0;Acinetobacter;0.225834707;P2_m126_1;P2_m30_1
P2_m126_1|S3_m132_1;P_S;1;0;Acinetobacter;0.225834707;P2_m126_1;S3_m132_1
P2_m126_1|S3_m132_1;P_S;1;2;Staphylococcus;0.225834707;P2_m126_1;S3_m132_1
P2_m126_1|S3_m138_1;P_S;1;0;Acinetobacter;0.225834707;P2_m126_1;S3_m138_1
P2_m126_1|S3_m138_1;P_S;1;2;Staphylococcus;0.225834707;P2_m126_1;S3_m138_1
P2_m126_1|P3_m158_1;P_P;1;0;Acinetobacter;0.225834707;P2_m126_1;P3_m158_1
P2_m126_1|P3_m158_1;P_P;1;2;Staphylococcus;0.225834707;P2_m126_1;P3_m158_1
P2_m126_1|S3_m201_1;P_S;1;2;Staphylococcus;0.225834707;P2_m126_1;S3_m201_1
P2_m126_1|S3_m201_1;P_S;1;0;Acinetobacter;0.225834707;P2_m126_1;S3_m201_1
P2_m126_1|P2_m24_1;P_P;1;0;Acinetobacter;0.225835395;P2_m126_1;P2_m24_1
P2_m126_1|P2_m24_1;P_P;1;2;Staphylococcus;0.225835395;P2_m126_1;P2_m24_1
P2_m126_1|S2_m52_1;P_S;1;2;Staphylococcus;0.225835395;P2_m126_1;S2_m52_1
P2_m126_1|S2_m52_1;P_S;1;0;Acinetobacter;0.225835395;P2_m126_1;S2_m52_1
P2_m18_1|P3_m171_1;P_P;0;0;Staphylococcus;0.225839543;P2_m18_1;P3_m171_1
P3_m174_1|S3_m229_1;P_S;0;0;Acinetobacter;0.225854406;P3_m174_1;S3_m229_1
P3_m174_1|S3_m229_1;P_S;0;0;Staphylococcus;0.225854406;P3_m174_1;S3_m229_1
P3_m156_1|P3_m187_1;P_P;0;0;Acinetobacter;0.225855111;P3_m156_1;P3_m187_1
P3_m156_1|P3_m187_1;P_P;0;0;Staphylococcus;0.225855111;P3_m156_1;P3_m187_1
P2_m49_1|P3_m179_1;P_P;0;0;Acinetobacter;0.225900608;P2_m49_1;P3_m179_1
P2_m49_1|P3_m179_1;P_P;0;0;Staphylococcus;0.225900608;P2_m49_1;P3_m179_1
P3_m179_1|S2_m233_1;P_S;0;0;Staphylococcus;0.225910794;P3_m179_1;S2_m233_1
P3_m179_1|S2_m233_1;P_S;0;0;Acinetobacter;0.225910794;P3_m179_1;S2_m233_1
P2_m126_1|P2_m72_1;P_P;0;0;Acinetobacter;0.225928714;P2_m126_1;P2_m72_1
P2_m126_1|P2_m72_1;P_P;0;0;Staphylococcus;0.225928714;P2_m126_1;P2_m72_1
P3_m177_1|S3_m196_1;P_S;0;0;Staphylococcus;0.225929374;P3_m177_1;S3_m196_1
P3_m177_1|S3_m196_1;P_S;0;0;Acinetobacter;0.225929374;P3_m177_1;S3_m196_1
P2_m50_1|S3_m153_1;P_S;1;0;Staphylococcus;0.225973078;P2_m50_1;S3_m153_1
P2_m50_1|S3_m153_1;P_S;1;0;Acinetobacter;0.225973078;P2_m50_1;S3_m153_1
P1_m107_1|P2_m35_1;P_P;0;0;Staphylococcus;0.225973425;P1_m107_1;P2_m35_1
P1_m107_1|P2_m35_1;P_P;0;0;Acinetobacter;0.225973425;P1_m107_1;P2_m35_1
P2_m90_1|P3_m171_2;P_P;1;0;Acinetobacter;0.225975806;P2_m90_1;P3_m171_2
P2_m90_1|P3_m171_1;P_P;1;0;Acinetobacter;0.225975806;P2_m90_1;P3_m171_1
P2_m90_1|P3_m171_2;P_P;1;2;Staphylococcus;0.225975806;P2_m90_1;P3_m171_2
P2_m90_1|P3_m171_1;P_P;1;2;Staphylococcus;0.225975806;P2_m90_1;P3_m171_1
S2_m53_1|S3_m212_1;S_S;0;0;Acinetobacter;0.225975995;S2_m53_1;S3_m212_1
S2_m53_1|S3_m212_1;S_S;0;0;Staphylococcus;0.225975995;S2_m53_1;S3_m212_1
P1_m107_1|P2_m19_1;P_P;0;0;Acinetobacter;0.226077645;P1_m107_1;P2_m19_1
P1_m107_1|P2_m19_1;P_P;0;0;Staphylococcus;0.226077645;P1_m107_1;P2_m19_1
S3_m135_1|S3_m229_1;S_S;0;0;Acinetobacter;0.226086062;S3_m135_1;S3_m229_1
S3_m135_1|S3_m229_1;S_S;0;0;Staphylococcus;0.226086062;S3_m135_1;S3_m229_1
S2_m5_1|S2_m55_1;S_S;1;2;Staphylococcus;0.226095246;S2_m5_1;S2_m55_1
S2_m55_1|S2_m9_2;S_S;1;2;Staphylococcus;0.226097544;S2_m55_1;S2_m9_2
P2_m49_1|P3_m187_1;P_P;0;0;Acinetobacter;0.226107635;P2_m49_1;P3_m187_1
P2_m49_1|P3_m187_1;P_P;0;0;Staphylococcus;0.226107635;P2_m49_1;P3_m187_1
P2_m78_1|P3_m123_1;P_P;0;1;Staphylococcus;0.226136018;P2_m78_1;P3_m123_1
P2_m78_1|P3_m123_1;P_P;0;0;Acinetobacter;0.226136018;P2_m78_1;P3_m123_1
S2_m55_1|S3_m131_1;S_S;0;0;Staphylococcus;0.226242034;S2_m55_1;S3_m131_1
S2_m234_1|S3_m153_1;S_S;1;0;Staphylococcus;0.226264802;S2_m234_1;S3_m153_1
S2_m234_1|S3_m153_1;S_S;1;0;Acinetobacter;0.226264802;S2_m234_1;S3_m153_1
P3_m141_1|S3_m146_1;P_S;0;0;Acinetobacter;0.226274357;P3_m141_1;S3_m146_1
P3_m141_1|S3_m146_1;P_S;0;0;Staphylococcus;0.226274357;P3_m141_1;S3_m146_1
P2_m85_1|S2_m125_1;P_S;0;0;Staphylococcus;0.22628449;P2_m85_1;S2_m125_1
P2_m85_1|S2_m125_1;P_S;0;0;Acinetobacter;0.22628449;P2_m85_1;S2_m125_1
P3_m187_1|S2_m61_1;P_S;1;0;Staphylococcus;0.22630052;P3_m187_1;S2_m61_1
P3_m187_1|S2_m61_1;P_S;1;0;Acinetobacter;0.22630052;P3_m187_1;S2_m61_1
P3_m162_1|S2_m125_1;P_S;0;0;Acinetobacter;0.226314672;P3_m162_1;S2_m125_1
P3_m162_1|S2_m125_1;P_S;0;0;Staphylococcus;0.226314672;P3_m162_1;S2_m125_1
S2_m125_1|S3_m169_1;S_S;0;0;Acinetobacter;0.226314672;S2_m125_1;S3_m169_1
S2_m125_1|S3_m169_1;S_S;0;0;Staphylococcus;0.226314672;S2_m125_1;S3_m169_1
P2_m239_1|S2_m91_1;P_S;0;0;Staphylococcus;0.226339481;P2_m239_1;S2_m91_1
P2_m239_1|S2_m91_1;P_S;0;0;Acinetobacter;0.226339481;P2_m239_1;S2_m91_1
S2_m3_1|S2_m55_1;S_S;1;2;Staphylococcus;0.226352825;S2_m3_1;S2_m55_1
S3_m130_1|S3_m198_1;S_S;0;0;Acinetobacter;0.226369027;S3_m130_1;S3_m198_1
S3_m130_1|S3_m198_1;S_S;0;0;Staphylococcus;0.226369027;S3_m130_1;S3_m198_1
S2_m125_1|S3_m131_1;S_S;0;0;Acinetobacter;0.226413605;S2_m125_1;S3_m131_1
S2_m125_1|S3_m131_1;S_S;0;0;Staphylococcus;0.226413605;S2_m125_1;S3_m131_1
P3_m122_1|S3_m229_1;P_S;1;0;Acinetobacter;0.226417764;P3_m122_1;S3_m229_1
P3_m122_1|S3_m229_1;P_S;1;0;Staphylococcus;0.226417764;P3_m122_1;S3_m229_1
P2_m22_1|S3_m206_1;P_S;1;0;Acinetobacter;0.226428438;P2_m22_1;S3_m206_1
P2_m22_1|S3_m206_1;P_S;1;2;Staphylococcus;0.226428438;P2_m22_1;S3_m206_1
P2_m90_1|P3_m187_1;P_P;1;2;Staphylococcus;0.226446779;P2_m90_1;P3_m187_1
P2_m90_1|P3_m187_1;P_P;1;0;Acinetobacter;0.226446779;P2_m90_1;P3_m187_1
P3_m176_1|S2_m60_1;P_S;0;0;Staphylococcus;0.226449489;P3_m176_1;S2_m60_1
P3_m176_1|S2_m60_1;P_S;0;0;Acinetobacter;0.226449489;P3_m176_1;S2_m60_1
S2_m55_1|S3_m133_1;S_S;0;0;Staphylococcus;0.226459625;S2_m55_1;S3_m133_1
P3_m105_1|S3_m207_1;P_S;1;0;Acinetobacter;0.226496081;P3_m105_1;S3_m207_1
P3_m105_1|S3_m207_1;P_S;1;2;Staphylococcus;0.226496081;P3_m105_1;S3_m207_1
P2_m67_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226504201;P2_m67_1;S2_m233_1
P2_m67_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226504201;P2_m67_1;S2_m233_1
P2_m73_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226504201;P2_m73_1;S2_m233_1
P2_m73_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226504201;P2_m73_1;S2_m233_1
P3_m144_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226504201;P3_m144_1;S2_m233_1
P3_m141_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226504201;P3_m141_1;S2_m233_1
P3_m141_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226504201;P3_m141_1;S2_m233_1
P2_m73_2|S2_m233_1;P_S;0;0;Staphylococcus;0.226504201;P2_m73_2;S2_m233_1
P2_m73_2|S2_m233_1;P_S;0;0;Acinetobacter;0.226504201;P2_m73_2;S2_m233_1
P3_m144_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226504201;P3_m144_1;S2_m233_1
P3_m103_1|S3_m199_1;P_S;0;0;Acinetobacter;0.226504477;P3_m103_1;S3_m199_1
P2_m22_1|S2_m61_1;P_S;1;0;Acinetobacter;0.226517983;P2_m22_1;S2_m61_1
P2_m22_1|S2_m61_1;P_S;1;2;Staphylococcus;0.226517983;P2_m22_1;S2_m61_1
P2_m85_1|P3_m187_1;P_P;0;0;Staphylococcus;0.22651829;P2_m85_1;P3_m187_1
P2_m85_1|P3_m187_1;P_P;0;0;Acinetobacter;0.22651829;P2_m85_1;P3_m187_1
S2_m60_1|S3_m208_1;S_S;1;0;Acinetobacter;0.22654091;S2_m60_1;S3_m208_1
S2_m60_1|S3_m208_1;S_S;1;0;Staphylococcus;0.22654091;S2_m60_1;S3_m208_1
P2_m22_1|S2_m56_1;P_S;0;0;Acinetobacter;0.226548162;P2_m22_1;S2_m56_1
P2_m22_1|S2_m56_1;P_S;0;0;Staphylococcus;0.226548162;P2_m22_1;S2_m56_1
P2_m72_1|S2_m125_1;P_S;0;0;Staphylococcus;0.22656159;P2_m72_1;S2_m125_1
P2_m72_1|S2_m125_1;P_S;0;0;Acinetobacter;0.22656159;P2_m72_1;S2_m125_1
P2_m49_1|P3_m104_1;P_P;0;0;Staphylococcus;0.226619127;P2_m49_1;P3_m104_1
P2_m49_1|P3_m104_1;P_P;0;0;Acinetobacter;0.226619127;P2_m49_1;P3_m104_1
P3_m160_1|S2_m125_1;P_S;0;0;Staphylococcus;0.226621471;P3_m160_1;S2_m125_1
P3_m160_1|S2_m125_1;P_S;0;0;Acinetobacter;0.226621471;P3_m160_1;S2_m125_1
P2_m68_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226624266;P2_m68_1;S2_m233_1
P2_m68_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226624266;P2_m68_1;S2_m233_1
P2_m90_1|P3_m181_1;P_P;1;0;Acinetobacter;0.226637288;P2_m90_1;P3_m181_1
P2_m90_1|P3_m181_1;P_P;1;2;Staphylococcus;0.226637288;P2_m90_1;P3_m181_1
P3_m103_1|S2_m38_2;P_S;0;0;Staphylococcus;0.226645792;P3_m103_1;S2_m38_2
P2_m239_1|P2_m31_1;P_P;0;0;Staphylococcus;0.226662603;P2_m239_1;P2_m31_1
P2_m239_1|P2_m31_1;P_P;0;0;Acinetobacter;0.226662603;P2_m239_1;P2_m31_1
P2_m239_1|P2_m31_4;P_P;0;0;Acinetobacter;0.226662603;P2_m239_1;P2_m31_4
P2_m239_1|P2_m31_4;P_P;0;0;Staphylococcus;0.226662603;P2_m239_1;P2_m31_4
P2_m65_1|P3_m105_1;P_P;0;0;Staphylococcus;0.226682724;P2_m65_1;P3_m105_1
P2_m65_1|P3_m105_1;P_P;0;0;Acinetobacter;0.226682724;P2_m65_1;P3_m105_1
P3_m172_1|S3_m153_1;P_S;0;0;Staphylococcus;0.226688087;P3_m172_1;S3_m153_1
P3_m172_1|S3_m153_1;P_S;0;0;Acinetobacter;0.226688087;P3_m172_1;S3_m153_1
P3_m174_1|S3_m153_1;P_S;0;0;Staphylococcus;0.226688087;P3_m174_1;S3_m153_1
P3_m174_1|S3_m153_1;P_S;0;0;Acinetobacter;0.226688087;P3_m174_1;S3_m153_1
P3_m102_1|S3_m153_1;P_S;0;0;Staphylococcus;0.226706273;P3_m102_1;S3_m153_1
P3_m102_1|S3_m153_1;P_S;0;0;Acinetobacter;0.226706273;P3_m102_1;S3_m153_1
P2_m40_1|S3_m153_1;P_S;0;0;Staphylococcus;0.226726591;P2_m40_1;S3_m153_1
P2_m40_1|S3_m153_1;P_S;0;0;Acinetobacter;0.226726591;P2_m40_1;S3_m153_1
P3_m105_1|S3_m197_2;P_S;0;0;Acinetobacter;0.22672714;P3_m105_1;S3_m197_2
P3_m105_1|S3_m197_2;P_S;0;0;Staphylococcus;0.22672714;P3_m105_1;S3_m197_2
P1_m221_1|P2_m20_1;P_P;0;0;Acinetobacter;0.22673773;P1_m221_1;P2_m20_1
P1_m221_1|P2_m20_1;P_P;0;0;Staphylococcus;0.22673773;P1_m221_1;P2_m20_1
S3_m140_1|S3_m193_1;S_S;0;0;Staphylococcus;0.226744961;S3_m140_1;S3_m193_1
S3_m140_1|S3_m193_1;S_S;0;0;Acinetobacter;0.226744961;S3_m140_1;S3_m193_1
P2_m18_1|S3_m196_1;P_S;0;0;Staphylococcus;0.226801465;P2_m18_1;S3_m196_1
P2_m39_1|P3_m156_1;P_P;0;0;Acinetobacter;0.226807807;P2_m39_1;P3_m156_1
P2_m39_1|P3_m156_1;P_P;0;0;Staphylococcus;0.226807807;P2_m39_1;P3_m156_1
S2_m60_1|S3_m189_1;S_S;0;0;Staphylococcus;0.226817121;S2_m60_1;S3_m189_1
S2_m60_1|S3_m189_1;S_S;0;0;Acinetobacter;0.226817121;S2_m60_1;S3_m189_1
P2_m68_1|S3_m140_1;P_S;0;0;Acinetobacter;0.22681716;P2_m68_1;S3_m140_1
P2_m68_1|S3_m140_1;P_S;0;0;Staphylococcus;0.22681716;P2_m68_1;S3_m140_1
P2_m47_1|S2_m91_1;P_S;0;0;Staphylococcus;0.226823904;P2_m47_1;S2_m91_1
P2_m47_1|S2_m91_1;P_S;0;0;Acinetobacter;0.226823904;P2_m47_1;S2_m91_1
P3_m123_1|S3_m193_1;P_S;0;0;Staphylococcus;0.22683499;P3_m123_1;S3_m193_1
P3_m123_1|S3_m193_1;P_S;0;0;Acinetobacter;0.22683499;P3_m123_1;S3_m193_1
S2_m38_2|S2_m5_1;S_S;1;2;Staphylococcus;0.226842098;S2_m38_2;S2_m5_1
P1_m219_1|S2_m60_1;P_S;0;0;Staphylococcus;0.226849886;P1_m219_1;S2_m60_1
P1_m219_1|S2_m60_1;P_S;0;0;Acinetobacter;0.226849886;P1_m219_1;S2_m60_1
P3_m172_1|S2_m234_1;P_S;1;2;Staphylococcus;0.226917013;P3_m172_1;S2_m234_1
P3_m172_1|S2_m234_1;P_S;1;0;Acinetobacter;0.226917013;P3_m172_1;S2_m234_1
P3_m122_1|S3_m153_1;P_S;1;0;Staphylococcus;0.226921284;P3_m122_1;S3_m153_1
P3_m122_1|S3_m153_1;P_S;1;1;Acinetobacter;0.226921284;P3_m122_1;S3_m153_1
P2_m47_1|P2_m50_1;P_P;1;1;Acinetobacter;0.226953417;P2_m47_1;P2_m50_1
P2_m47_1|P2_m50_1;P_P;1;2;Staphylococcus;0.226953417;P2_m47_1;P2_m50_1
P3_m187_1|S3_m196_1;P_S;0;0;Acinetobacter;0.226975783;P3_m187_1;S3_m196_1
P3_m187_1|S3_m196_1;P_S;0;0;Staphylococcus;0.226975783;P3_m187_1;S3_m196_1
P3_m177_1|S2_m233_1;P_S;0;0;Acinetobacter;0.226987263;P3_m177_1;S2_m233_1
P3_m177_1|S2_m233_1;P_S;0;0;Staphylococcus;0.226987263;P3_m177_1;S2_m233_1
P2_m67_1|P3_m187_1;P_P;0;0;Acinetobacter;0.227027213;P2_m67_1;P3_m187_1
P2_m67_1|P3_m187_1;P_P;0;0;Staphylococcus;0.227027213;P2_m67_1;P3_m187_1
P2_m73_1|P3_m187_1;P_P;0;0;Staphylococcus;0.227027213;P2_m73_1;P3_m187_1
P2_m73_1|P3_m187_1;P_P;0;0;Acinetobacter;0.227027213;P2_m73_1;P3_m187_1
P3_m141_1|P3_m187_1;P_P;0;0;Acinetobacter;0.227027213;P3_m141_1;P3_m187_1
P3_m141_1|P3_m187_1;P_P;0;0;Staphylococcus;0.227027213;P3_m141_1;P3_m187_1
P2_m73_2|P3_m187_1;P_P;0;0;Acinetobacter;0.227027213;P2_m73_2;P3_m187_1
P2_m73_2|P3_m187_1;P_P;0;0;Staphylococcus;0.227027213;P2_m73_2;P3_m187_1
P2_m81_1|S2_m5_1;P_S;1;2;Staphylococcus;0.227027909;P2_m81_1;S2_m5_1
P2_m239_1|S3_m229_1;P_S;0;0;Staphylococcus;0.227058243;P2_m239_1;S3_m229_1
P2_m239_1|S3_m229_1;P_S;0;0;Acinetobacter;0.227058243;P2_m239_1;S3_m229_1
P3_m116_1|S2_m125_1;P_S;0;0;Staphylococcus;0.227061311;P3_m116_1;S2_m125_1
P3_m116_1|S2_m125_1;P_S;0;0;Acinetobacter;0.227061311;P3_m116_1;S2_m125_1
P1_m218_1|P2_m47_1;P_P;0;0;Staphylococcus;0.227078232;P1_m218_1;P2_m47_1
P1_m218_1|P2_m47_1;P_P;0;0;Acinetobacter;0.227078232;P1_m218_1;P2_m47_1
S2_m55_1|S3_m194_1;S_S;0;0;Staphylococcus;0.227116799;S2_m55_1;S3_m194_1
P3_m156_1|P3_m185_1;P_P;0;0;Acinetobacter;0.227176971;P3_m156_1;P3_m185_1
P3_m156_1|P3_m185_1;P_P;0;0;Staphylococcus;0.227176971;P3_m156_1;P3_m185_1
P3_m176_1|S3_m213_1;P_S;0;0;Acinetobacter;0.227203701;P3_m176_1;S3_m213_1
P3_m176_1|S3_m213_1;P_S;0;0;Staphylococcus;0.227203701;P3_m176_1;S3_m213_1
P2_m73_1|P3_m166_1;P_P;1;0;Acinetobacter;0.227205806;P2_m73_1;P3_m166_1
P2_m73_1|P3_m166_1;P_P;1;2;Staphylococcus;0.227205806;P2_m73_1;P3_m166_1
P2_m73_2|P3_m166_1;P_P;1;2;Staphylococcus;0.227205806;P2_m73_2;P3_m166_1
P2_m73_2|P3_m166_1;P_P;1;0;Acinetobacter;0.227205806;P2_m73_2;P3_m166_1
P3_m158_1|S3_m153_1;P_S;1;2;Staphylococcus;0.227226973;P3_m158_1;S3_m153_1
P3_m158_1|S3_m153_1;P_S;1;0;Acinetobacter;0.227226973;P3_m158_1;S3_m153_1
P2_m90_1|P3_m179_1;P_P;1;0;Acinetobacter;0.227228124;P2_m90_1;P3_m179_1
P2_m90_1|P3_m179_1;P_P;1;2;Staphylococcus;0.227228124;P2_m90_1;P3_m179_1
P2_m31_3|P3_m187_1;P_P;0;0;Acinetobacter;0.227230242;P2_m31_3;P3_m187_1
P2_m31_3|P3_m187_1;P_P;0;0;Staphylococcus;0.227230242;P2_m31_3;P3_m187_1
P3_m114_1|S3_m196_1;P_S;0;0;Acinetobacter;0.227240124;P3_m114_1;S3_m196_1
P3_m114_1|S3_m196_1;P_S;0;0;Staphylococcus;0.227240124;P3_m114_1;S3_m196_1
P2_m8_1|S2_m55_1;P_S;1;0;Staphylococcus;0.227263151;P2_m8_1;S2_m55_1
S2_m125_1|S3_m194_1;S_S;0;0;Staphylococcus;0.227269825;S2_m125_1;S3_m194_1
S2_m125_1|S3_m194_1;S_S;0;0;Acinetobacter;0.227269825;S2_m125_1;S3_m194_1
P1_m221_1|P2_m22_1;P_P;0;0;Acinetobacter;0.227280658;P1_m221_1;P2_m22_1
P1_m221_1|P2_m22_1;P_P;0;0;Staphylococcus;0.227280658;P1_m221_1;P2_m22_1
P2_m81_1|S2_m108_1;P_S;0;0;Staphylococcus;0.227286631;P2_m81_1;S2_m108_1
S2_m55_1|S3_m146_1;S_S;0;0;Staphylococcus;0.227300395;S2_m55_1;S3_m146_1
P2_m22_1|S2_m58_1;P_S;0;0;Acinetobacter;0.227301568;P2_m22_1;S2_m58_1
P2_m22_1|S2_m58_1;P_S;0;0;Staphylococcus;0.227301568;P2_m22_1;S2_m58_1
P2_m90_1|S3_m197_2;P_S;1;0;Staphylococcus;0.227308841;P2_m90_1;S3_m197_2
P2_m90_1|S3_m197_2;P_S;1;0;Acinetobacter;0.227308841;P2_m90_1;S3_m197_2
P2_m90_1|S3_m207_1;P_S;2;0;Acinetobacter;0.227308841;P2_m90_1;S3_m207_1
P2_m90_1|S3_m207_1;P_S;2;2;Staphylococcus;0.227308841;P2_m90_1;S3_m207_1
P2_m239_1|P2_m31_3;P_P;0;0;Staphylococcus;0.227329696;P2_m239_1;P2_m31_3
P2_m239_1|P2_m31_3;P_P;0;0;Acinetobacter;0.227329696;P2_m239_1;P2_m31_3
S3_m131_1|S3_m153_1;S_S;0;0;Acinetobacter;0.227332744;S3_m131_1;S3_m153_1
S3_m131_1|S3_m153_1;S_S;0;0;Staphylococcus;0.227332744;S3_m131_1;S3_m153_1
